Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
CM,10/10/2017,9:01 PM,Possession of Drug Paraphernalia,9th Street At Brazos Street,,Y,APD,3454,Black,Male
CO,10/10/2017,12:15 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,4579,Black,Male
TR,10/10/2017,9:20 AM,PEDESTRIAN CROSSING MIDBLOCK,6th Street,San Jacinto,Y,APD,7785,Hispanic,Male
CO,10/10/2017,12:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 6th Street,,Y,APD,6966,Black,Male
CO,10/10/2017,12:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street,Red River Street,N,APD,3454,Black,Male
CM,10/10/2017,2:36 AM,PUBLIC INTOXICATION,6th Street And Wood Street,,N,APD,7345,Hispanic,Male
CO,10/10/2017,8:26 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,N,APD,6966,White,Male
CO,10/10/2017,11:14 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Trinitiy Street,,N,APD,6977,No Data,Male
CO,10/10/2017,10:40 PM,PARK CURFEW VIOLATION,1000 Block Waller Creek,,Y,APD,7293,Black,Male
TR,10/10/2017,9:20 AM,PEDESTRIAN CROSSING MIDBLOCK,300 Block East 6th Street,,Y,APD,7785,Black,Male
CO,10/10/2017,9:47 PM,CAMPING IN A PUBLIC PLACE,800 East 8th Street,,Y,APD,6127,Black,Male
CO,10/10/2017,8:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,N,APD,6977,Black,Male
CO,10/10/2017,10:10 PM,PARK CURFEW VIOLATION,1100 Block Waller Creek,,N,APD,7293,Black,Male
CO,10/10/2017,11:37 PM,HUMAN WASTE,400 Sabine Street,,N,APD,7345,White,Male
CO,10/10/2017,10:27 PM,PARK CURFEW VIOLATION,600 Block East 6th Street,,Y,APD,7608,White,Male
CO,10/10/2017,10:40 PM,PARK CURFEW VIOLATION,1000 Block Red River Street,,Y,APD,7297,Black,Female
CO,10/10/2017,8:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,3454,White,Male
CO,10/10/2017,11:35 AM,AGGRESSIVE SOLICITATION,5th Street,Congress Avenue,N,APD,7785,Black,Male
CO,10/10/2017,12:00 PM,AGGRESSIVE SOLICITATION,5th Street,Trinity Street,N,APD,7430,No Data,No Data
CO,10/10/2017,9:10 AM,AGGRESSIVE SOLICITATION,600 Block Brazos Street,,Y,APD,7785,Hispanic,Male
CO,10/10/2017,10:01 PM,PARK CURFEW VIOLATION,1000 Block Waller Creek,,N,APD,7293,White,Male
CO,10/10/2017,1:35 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street At San Jacinto Boulevard,,Y,APD,7567,White,Male
CM,10/10/2017,12:00 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,Y,APD,7401,Mid East,Male
CO,10/10/2017,9:00 AM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,7785,White,Male
CO,10/10/2017,12:11 PM,SMOKING - PUBLIC PLACE,600 Block Sabine Street,,Y,APD,6966,Black,Male
CO,10/10/2017,8:35 AM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,7785,White,Male
CO,10/10/2017,12:17 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 6th Street,,Y,APD,6977,Black,Female
CO,10/10/2017,12:00 AM,CAMPING IN A PUBLIC PLACE,East 8th Street At Ih 35 Service Road,,Y,APD,6127,White,Female
CO,10/10/2017,11:15 AM,AGGRESSIVE SOLICITATION,8th Street,Congress Avenue,N,APD,7785,Asian,Female
CM,10/10/2017,2:36 AM,PUBLIC INTOXICATION,6th Street And Wood Street,,Y,APD,7345,White,Female
CO,10/11/2017,10:04 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Ih 35 Service Road,Y,APD,7785,Black,Male
CO,10/11/2017,8:36 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street,Ih 35 Service Road,Y,APD,7779,White,Male
TR,10/11/2017,9:15 AM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street,Neches Street,N,APD,7430,Black,Male
TR,10/11/2017,12:07 AM,PEDESTRIAN ON ROADWAY,200 Block West 6th Street,,Y,APD,7759,Hispanic,Female
CO,10/11/2017,11:13 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Sabine Street,N,APD,7784,Black,Male
CO,10/11/2017,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block East 7th Street,,N,APD,6977,White,Female
CO,10/11/2017,9:10 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 6th Street,,Y,APD,3454,White,Male
CO,10/11/2017,9:25 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block East 6th Street,,N,APD,3454,White,Female
CO,10/11/2017,11:20 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,7779,Black,Male
CO,10/11/2017,11:00 AM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,7785,No Data,Male
CO,10/11/2017,9:33 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Block East 6th Street,,Y,APD,6127,White,Male
TR,10/11/2017,11:43 AM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street,Neches Street,Y,APD,7430,Black,Male
CO,10/11/2017,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Trinity Street,,Y,APD,3454,Black,Male
TR,10/11/2017,9:20 AM,PEDESTRIAN WALKING AGAINST LIGHT,400 Block East 6th Street,500 Block Neches Street,Y,APD,6966,Hispanic,Male
CO,10/11/2017,10:15 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,110 East 10th Street,,Y,APD,4579,Black,Male
CO,10/11/2017,12:42 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block Sabine Street,,N,APD,6977,Hispanic,Male
CO,10/11/2017,9:18 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block Guadalupe Street,West 9th Street,N,APD,7785,Hispanic,Female
CO,10/11/2017,10:05 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block East 7th Street,,Y,APD,6977,White,Male
CO,10/11/2017,12:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Sabine Street,N,APD,7784,Black,Male
CO,10/11/2017,12:15 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,3454,Black,Male
CO,10/11/2017,11:13 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Ih 35 Service Road,Y,APD,7785,White,Male
CO,10/11/2017,2:45 AM,PARK CURFEW VIOLATION,1100 Block Waller Creek,,Y,APD,6781,Black,Male
CO,10/11/2017,11:10 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block East 8th Street,,Y,APD,6977,Black,Male
TR,10/11/2017,12:15 PM,PEDESTRIAN WALKING AGAINST LIGHT,500 Block East 6th Street,,N,APD,6966,Mid East,Male
CM,10/11/2017,10:10 PM,Possession of Drug Paraphernalia,110 East 10th Street,,Y,APD,3454,White,Female
TR,10/11/2017,10:45 AM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street,San Jacinto,Y,APD,7785,White,Male
CO,10/11/2017,8:50 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block East 6th Street,,N,APD,6977,White,Male
CO,10/11/2017,1:58 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 East 6th Street,,Y,APD,6127,White,Male
TR,10/11/2017,11:37 PM,PEDESTRIAN WALKING AGAINST LIGHT,East 6th Street,Neches Street,Y,APD,6966,Hispanic,Male
CO,10/11/2017,12:12 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,7779,No Data,Male
CO,10/11/2017,12:34 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,7779,Black,Male
CO,10/11/2017,9:17 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block West 8th Street,,N,APD,6977,White,Female
CO,10/11/2017,11:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,1000 Block Red River Street,,Y,APD,7784,Black,Male
CO,10/11/2017,8:42 AM,SOLICIT BY PERSON FROM STREET - SIDEWALK,100 North Ih 35,,Y,APD,7043,White,Female
TR,10/11/2017,8:30 AM,PEDESTRIAN CROSSING MIDBLOCK,East 6th Street,Ih 35 Service Road,Y,APD,7784,Black,Male
CO,10/11/2017,11:15 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Sabine Street,N,APD,7784,Black,Male
CO,10/11/2017,11:15 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Sabine Street,Y,APD,7784,Black,Male
CM,10/11/2017,7:50 AM,Possession of Drug Paraphernalia,1100 Block Waller Creek,,N,APD,7758,Black,Male
CO,10/11/2017,10:40 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,7779,Black,Male
TR,10/11/2017,8:48 PM,PEDESTRIAN WALKING AGAINST LIGHT,400 Block East 6th Street,,Y,APD,6966,White,Male
CO,10/11/2017,9:15 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Trinity Street,Y,APD,7784,Black,Male
CO,10/11/2017,10:10 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,110 East 10th Street,,Y,APD,3454,White,Female
CO,10/11/2017,2:45 PM,PARK CURFEW VIOLATION,1100  Red River,,Y,APD,7638,Black,Female
CO,10/11/2017,11:05 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Ih 35 Service Road,,Y,APD,7785,Black,Male
CO,10/11/2017,8:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,7779,White,Male
CO,10/11/2017,8:38 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,723 East 6th Street,,Y,APD,7785,Black,Male
TR,10/11/2017,9:58 AM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street,Neches Street,Y,APD,7430,White,Female
CO,10/11/2017,9:17 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block West 8th Street,,N,APD,6977,Black,Male
CO,10/11/2017,12:15 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street,Trinity Street,Y,APD,7784,White,Male
CO,10/11/2017,2:45 AM,PARK CURFEW VIOLATION,1100 Red River,,Y,APD,7608,Black,Male
CO,10/11/2017,11:02 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Brazos Street,,Y,APD,6966,Black,Male
CO,10/11/2017,9:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block East 6th Street,,Y,APD,7785,White,Female
CO,10/12/2017,10:50 PM,PARK CURFEW VIOLATION,10th At Red River,,Y,APD,7433,Black,Male
CO,10/12/2017,11:09 PM,PARK CURFEW VIOLATION,1100 Block Red River,,Y,APD,5159,Black,Female
CO,10/12/2017,10:36 PM,LITTERING,East 6th Street And Ih 35 Service Road,,Y,APD,7293,Hispanic,Male
CO,10/12/2017,10:50 PM,PARK CURFEW VIOLATION,700 Block East 10th Street,,Y,APD,6971,Black,Female
CO,10/12/2017,12:04 AM,PARK CURFEW VIOLATION,50 Block West Cesar Chavez,,Y,APD,7780,White,Female
CO,10/12/2017,12:30 AM,PARK CURFEW VIOLATION,600 Block Sabine Street,,N,APD,7297,Hispanic,Male
CM,10/12/2017,12:02 AM,PUBLIC INTOXICATION,1622 Garden Street,,Y,APD,7616,White,Male
CM,10/12/2017,11:30 PM,PUBLIC INTOXICATION,600 North Ih 35 Service Road,,Y,APD,7759,Hispanic,Male
CO,10/12/2017,4:06 AM,CAMPING IN A PUBLIC PLACE,2100 Block Guadalupe Street,,Y,APD,7778,White,Male
CM,10/12/2017,1:53 AM,PUBLIC INTOXICATION,West 6th Street And Trinity Street,,N,APD,7297,White,Male
CO,10/12/2017,12:50 PM,AGGRESSIVE SOLICITATION,200 East 6th Street At San Jacinto,,N,APD,7759,White,Male
CO,10/12/2017,12:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,1000 Brazos Street,,Y,APD,7299,White,Male
CM,10/12/2017,12:00 AM,DISREGARD ORDER OF A POLICE OFFICER,300 Block East 6th Street,,Y,APD,6127,White,Male
CM,10/13/2017,12:30 AM,MISREPRESENTATION OF AGE BY MINOR,403 East 6th Street,,Y,APD,7869,White,Female
CM,10/13/2017,2:50 PM,Possession of Drug Paraphernalia,7th Street And Sabine Street,,N,APD,7765,White,Male
CO,10/13/2017,10:30 PM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,5159,Hispanic,Male
CM,10/13/2017,12:00 AM,PUBLIC INTOXICATION,East 6th Street At Neches Street,,Y,APD,6145,Mid East,Male
CM,10/13/2017,12:00 AM,PUBLIC INTOXICATION,800 Block West Cesar Chavez,,Y,APD,6134,White,Male
TR,10/13/2017,11:24 PM,PEDESTRIAN WALKING AGAINST LIGHT,1000 Block Red River Street,,Y,APD,7608,Black,Male
CM,10/13/2017,3:30 PM,PUBLIC INTOXICATION,3rd Street And Congress Avenue,,Y,APD,7765,White,Male
CM,10/13/2017,2:20 AM,PUBLIC INTOXICATION,6th Street And Trinity Street,,N,APD,7705,Black,Female
CO,10/13/2017,10:30 PM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,5159,Black,Male
CO,10/13/2017,12:05 AM,PARK CURFEW VIOLATION,200 Block Cesar Chavez,,Y,APD,7451,White,Male
CO,10/13/2017,11:12 PM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,5159,No Data,No Data
CO,10/13/2017,11:24 PM,PARK CURFEW VIOLATION,1000 Block Red River Street,,Y,APD,7608,Black,Male
CO,10/13/2017,10:40 PM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,7608,Black,Male
CM,10/14/2017,12:00 AM,PUBLIC INTOXICATION,1727 East 6th Street,,Y,APD,4560,White,Male
CM,10/14/2017,2:17 AM,PUBLIC INTOXICATION,3rd Street And San Antonio Street,,Y,APD,5906,Hispanic,Male
CM,10/14/2017,10:06 PM,PUBLIC INTOXICATION,River Street And East Avenue,,N,APD,7796,White,Male
CM,10/14/2017,11:30 PM,PUBLIC INTOXICATION,200 Block East 6th Street,,N,APD,7885,White,Male
CM,10/14/2017,1:51 AM,DISREGARD ORDER OF A POLICE OFFICER,500 Block San Jacinto Boulevard,,Y,APD,5159,White,Male
CM,10/14/2017,11:00 PM,Possession of Drug Paraphernalia,1100 Block Red River Street,,Y,APD,5159,Black,Male
CO,10/14/2017,11:00 PM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,5159,Black,Male
CO,10/14/2017,8:40 PM,HUMAN WASTE,500 Block East 7th Street,,N,APD,7207,White,Male
CM,10/14/2017,2:15 AM,DISREGARD ORDER OF A POLICE OFFICER,500 Block Trinity Street,,N,APD,5159,White,Male
CM,10/14/2017,1:55 AM,PUBLIC INTOXICATION,3rd Street And Brazos Street,,Y,APD,8216,White,Female
CM,10/14/2017,3:30 AM,DISORDERLY CONDUCT-GESTURE P.C. 42 01,East 6th Street,Trinity Street,Y,APD,7077,Black,Male
CO,10/14/2017,8:00 PM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,6971,Black,Male
CO,10/15/2017,12:00 AM,PARK CURFEW VIOLATION,1100 Block Red River Street,,Y,APD,7077,White,Male
CM,10/15/2017,3:08 AM,PUBLIC INTOXICATION,41 Waller Street,,Y,APD,4560,White,Male
CM,10/15/2017,1:30 PM,MISDEMEANOR THEFT C - LESS THAN $100,613 Congress Avenue,,Y,APD,4042,White,Male
CM,10/15/2017,11:45 PM,MINOR CONSUMING ALCOHOL,200 Block East 6th Street,,N,APD,7597,Hispanic,Male
CM,10/15/2017,2:05 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,Y,APD,7077,Hispanic,Male
CM,10/15/2017,5:30 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,7451,No Data,Male
CO,10/15/2017,12:55 AM,HUMAN WASTE,300 Block East 6th Street,,N,APD,5159,Hispanic,Male
CO,10/15/2017,10:40 PM,HUMAN WASTE,600 Block San Jacinto Street,,N,APD,7764,Hispanic,Male
CO,10/15/2017,11:45 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,200 Block East 6th Street,,N,APD,7597,Hispanic,Male
CM,10/15/2017,6:40 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevard,,N,APD,7764,White,Male
CM,10/15/2017,7:20 PM,THEFT OF SERVICE,303 Red River Street,,N,APD,7804,White,Female
TR,10/15/2017,6:55 PM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street At Brazos Street,,Y,APD,7709,Black,Male
CM,10/15/2017,2:13 AM,MINOR CONSUMING ALCOHOL,403 East 6th Street,,Y,APD,7433,White,Female
CM,10/15/2017,11:14 PM,Possession of Drug Paraphernalia,1500 Block Nash Hernandez,,Y,APD,7433,Black,Female
CM,10/15/2017,1:45 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7400,White,Male
CM,10/15/2017,12:00 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7756,Hispanic,Male
CM,10/15/2017,7:20 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7798,Black,Male
CM,10/15/2017,1:11 AM,PUBLIC INTOXICATION,500 Block West 6th Street,,Y,APD,7709,White,Female
CM,10/16/2017,9:40 AM,Possession of Drug Paraphernalia,1100 Block Waller Creek,,Y,APD,3968,White,Male
CM,10/16/2017,1:45 AM,DISORDERLY CONDUCT - FIGHTING,302 East 6th Street,,Y,APD,7077,Black,Male
CO,10/16/2017,4:50 PM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",1100 Block Waller Creek At Red River St,,Y,APD,7796,Black,Female
CO,10/16/2017,12:06 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,900 Block Colorado Street,,Y,APD,5159,Black,Male
CM,10/16/2017,1:45 AM,DISORDERLY CONDUCT - FIGHTING,302 East 6th Street,,Y,APD,7077,White,Male
CM,10/16/2017,8:15 PM,Possession of Drug Paraphernalia,600 Block San Jacinto Boulevard,,N,APD,7764,Black,Male
CM,10/17/2017,12:00 AM,PUBLIC INTOXICATION,317 East 6th Street,,Y,APD,7615,White,Female
CM,10/16/2017,2:46 PM,Possession of Drug Paraphernalia,500 Block East 6th Street,,Y,APD,7798,Black,Male
CM,10/16/2017,3:15 PM,Possession of Drug Paraphernalia,600 Block Trinity Street,,Y,APD,7764,White,Male
CM,10/16/2017,9:45 AM,Possession of Drug Paraphernalia,1100 Block Waller Creek,,Y,APD,7758,Black,Male
CM,10/16/2017,9:30 PM,Possession of Drug Paraphernalia,901 Trinity Street,,Y,APD,6757,Black,Male
CO,10/16/2017,9:40 AM,CAMPING IN A PUBLIC PLACE,1100 Block Waller Creek,,Y,APD,3968,White,Male
CM,10/17/2017,6:40 PM,Possession of Drug Paraphernalia,East 7th Street And Trinity Street,,Y,APD,7795,Black,Female
CO,10/17/2017,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Brazos At 6th Street,,Y,APD,3454,Black,Male
CM,10/17/2017,12:34 PM,MISDEMEANOR THEFT C - LESS THAN $100,241 West 3rd Street,,N,APD,3745,Hispanic,Male
CO,10/17/2017,12:10 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 East 7th Street,,N,APD,6966,Black,Male
CO,10/17/2017,12:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Red River,,Y,APD,6966,Black,Male
CO,10/17/2017,4:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Congress Avenue,,Y,APD,7284,White,Female
CO,10/17/2017,9:40 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block North Ih 35 Service Road,,Y,APD,7785,Black,Male
CO,10/17/2017,8:45 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity,,N,APD,7785,Black,Male
TR,10/17/2017,12:01 PM,PEDESTRIAN WALKING AGAINST LIGHT,7th Street At Red River Street,,Y,APD,7430,Hispanic,Male
CO,10/17/2017,8:54 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block San Jacinto,,N,APD,7430,Black,Male
CM,10/17/2017,10:50 PM,Possession of Drug Paraphernalia,1000 Block Red River,,Y,APD,3454,White,Male
TR,10/17/2017,9:05 AM,PEDESTRIAN CROSSING MIDBLOCK,600 Block Congress Avenue,,Y,APD,7785,White,Male
CO,10/17/2017,9:26 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Trinity,,N,APD,7430,White,Male
CM,10/17/2017,6:55 AM,FAILURE TO IDENTIFY - REFUSE,500 Block East 7th Street,,Y,APD,6144,Hispanic,Male
CM,10/17/2017,8:41 AM,Possession of Drug Paraphernalia,1000 Block Waller Creek,,N,APD,7758,Black,Male
CO,10/17/2017,8:51 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 East 6th Street,,Y,APD,6966,White,Male
CO,10/17/2017,9:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700  Block Red River,,N,APD,3454,White,Male
CO,10/17/2017,8:40 AM,SMOKING - PUBLIC PLACE,1000 Block Waller Creek,,N,APD,3968,Hispanic,Male
CM,10/17/2017,12:00 AM,CRIMINAL MISCHIEF-DESTRUCTION OF PROP,12th Street,Ih 35 Service Road,N,APD,8392,White,Male
TR,10/17/2017,9:30 AM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street,Neches Street,Y,APD,3454,White,Male
CO,10/17/2017,8:40 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At Trinity Street,,Y,APD,7785,Black,Male
CO,10/17/2017,12:00 AM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,500 Brazos At 6th Street,,Y,APD,3454,Black,Male
CO,10/17/2017,9:51 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Brazos Street,,N,APD,7430,No Data,Male
CO,10/17/2017,6:55 AM,LITTERING,500 Block East 7th Street,,Y,APD,6144,Hispanic,Male
CO,10/17/2017,10:31 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity,,Y,APD,7430,Black,Male
CO,10/17/2017,9:02 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 East 6th Street,,Y,APD,6966,Black,Male
CO,10/17/2017,8:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At Sabine,,N,APD,7785,Black,Male
CO,10/17/2017,9:30 AM,LITTERING,500 Neches,,N,APD,7430,White,Male
CO,10/17/2017,8:51 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,407 East 6th Street,,N,APD,4579,Black,Male
CM,10/17/2017,8:50 AM,Possession of Drug Paraphernalia,1000 Block Waller Creek,,Y,APD,7415,Black,Male
CO,10/17/2017,9:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street At Ih 35 Service Road,,N,APD,7785,Black,Male
CO,10/17/2017,10:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Trinity Street,,Y,APD,6966,Black,Female
CM,10/17/2017,12:13 PM,Possession of Drug Paraphernalia,615 Sabine Street,,Y,APD,7780,Black,Male
CO,10/17/2017,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block West 6th Street,,Y,APD,6127,White,Male
TR,10/17/2017,9:00 AM,PEDESTRIAN WALKING AGAINST LIGHT,6th At Neches,,Y,APD,7042,Black,Male
CO,10/17/2017,8:46 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Nueces,,Y,APD,7430,Black,Male
CO,10/17/2017,12:10 PM,OPEN GLASS CONTAINER,500 East 7th Street,,N,APD,6966,Black,Male
CO,10/17/2017,10:36 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,N,APD,7430,No Data,No Data
TR,10/17/2017,8:55 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 6th Street At Brazos,,Y,APD,7785,Black,Male
CM,10/17/2017,12:00 AM,Possession of Drug Paraphernalia,600 Block Attayac Street,,Y,APD,6127,Hispanic,Male
TR,10/17/2017,12:01 PM,PEDESTRIAN CROSSING MIDBLOCK,7th Street At Red River Street,,Y,APD,7430,Hispanic,Male
CM,10/17/2017,2:45 AM,PUBLIC INTOXICATION,2714 Guadalupe Street,,Y,APD,8430,White,Male
CO,10/17/2017,10:10 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street At Congress,,Y,APD,7785,Black,Female
TR,10/17/2017,10:00 AM,PEDESTRIAN CROSSING MIDBLOCK,300 Block Congress Avenue,,Y,APD,7785,White,Male
CO,10/17/2017,8:41 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 East 8th Street,,Y,APD,6966,White,Male
CO,10/18/2017,10:40 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,1000 Block Red River Street,,Y,APD,7779,Black,Male
CM,10/18/2017,7:40 AM,Possession of Drug Paraphernalia,1100 Block Waller Creek,,Y,APD,3968,Black,Male
CO,10/18/2017,11:35 AM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",900 Block Waller Creek,,Y,APD,3968,Black,Female
CO,10/18/2017,12:20 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,7779,Black,Male
